1108453.0	0.0
197644.1	0.994269803799
197644.0	0.00573019620089
196122.0	7.0
3946926.0	3.0
denovo9503.0	0.0
denovo6551.1	4.37728857551
denovo2183.0	0.0
272953.0	0.0
166664.1	0.0
172640.0	0.0
172640.1	0.0
denovo5848.0	1.0
4476780.0	58.0
denovo5982.0	1.0
4424327.0	157.0
3600504.0	3.0
4443094.0	2.93723581395
denovo2199.0	0.0
denovo12305.0	0.0
4464113.0	0.0
4464113.1	0.0
313069.1	0.0
denovo10247.0	0.269115664785
denovo10247.1	0.730884335215
303652.0	5.0
denovo5741.0	0.0
261373.0	0.0
denovo6551.0	0.622711424491
denovo11208.0	0.0
denovo10394.0	19.0
2875735.0	1.0
172161.0	0.0
172161.1	0.0
4474255.0	0.0
4378740.0	994.168433979
4378740.1	321.831566021
1141335.0	0.0
denovo10243.0	0.0
1992.0	22.0
192598.0	0.0
192598.1	0.0
260201.0	0.0
184470.0	0.0
14094.0	0.0
denovo1277.0	0.0
denovo12694.0	0.0
denovo10559.0	0.0
179927.0	0.0
316381.0	0.0
4421276.0	0.0
denovo9909.0	7.0
denovo12065.0	0.0
110016.0	0.0
denovo9569.0	2.0
146564.0	0.0
146564.1	0.0
1109178.0	0.0
191948.1	0.00876434479009
denovo11165.0	2.0
161277.0	0.0
1033413.0	0.0
denovo8373.1	0.0
174573.0	296.0
3588390.0	9.0
317389.0	0.0
denovo3492.0	0.0
197696.0	0.0
denovo3498.0	0.0
661259.1	0.0
661259.0	0.0
denovo6811.0	0.0
262095.0	0.0
denovo5713.0	5.0
335965.0	1.0
304080.0	1.0
denovo10506.0	2.0
175485.0	1.0
denovo12921.0	1.0
1135084.1	6.51244575082
denovo1235.0	0.0
832848.0	0.0
denovo8389.0	0.0
denovo13122.0	0.0
denovo5454.0	3.0
676211.1	0.0166299782129
676211.0	0.983370021787
denovo4399.0	0.0
4094866.0	0.0
denovo9776.0	0.0
denovo9776.1	0.0
319702.0	0.0
denovo2609.0	1.0
296045.0	0.0
296045.1	0.0
4460109.1	0.0
4460109.0	0.0
denovo6432.0	3.0
291090.0	3.0
268099.0	0.0
191616.0	0.0
195123.1	0.967411561437
denovo1779.0	0.0
denovo8002.0	4.0
denovo4581.0	0.0
denovo13353.0	0.0
194490.0	57.0
denovo5426.0	0.0
denovo5712.0	0.0
3016478.0	0.0
556126.0	0.0
179513.0	1.0
827592.0	0.0
denovo10697.0	17.6320384965
denovo1402.0	0.0
denovo1402.1	0.0
271880.0	0.0
267451.0	0.0
275984.0	9.0
160140.0	0.0
160140.1	0.0
3327894.1	2.86961872382
denovo9225.0	6.0
3141094.0	1.0
4390319.0	0.0
183958.0	0.0
339549.0	5.62911471247
169845.0	0.0
denovo5886.0	0.0
denovo5886.1	0.0
827522.0	0.0
denovo4573.0	1.0
denovo10472.0	1.0
995147.0	0.0
437137.0	12.0
263171.0	0.0
4365130.0	0.0
4444771.0	0.0
133719.0	0.0
denovo1065.0	3.0
136604.0	11.0
4440624.0	5.0
273954.0	0.0
273954.1	0.0
1571092.0	3.0
264359.1	2.32254374535
264359.0	0.67745625465
denovo3780.1	0.0
denovo3780.0	0.0
denovo902.1	0.0
174959.0	0.0
263992.1	17.2293355515
263992.0	3.77066444848
denovo2950.0	0.0
313069.0	0.0
185483.0	0.0
575041.0	1.0
271230.0	0.0
denovo2874.0	0.0
132338.0	0.0
162639.0	17.0
179838.0	2.0
denovo4917.0	0.0
828435.0	0.0
denovo9553.0	1.0
denovo10694.0	0.0
denovo10581.0	0.0
4442899.0	0.0
denovo2181.1	0.0
denovo2181.0	0.0
194950.0	0.0
318732.1	0.0359640717017
denovo265.0	2.0
1106006.0	0.0
denovo8373.0	0.0
231021.0	0.0
1931575.0	0.0
133719.1	0.0
3265889.0	0.0
3265889.1	0.0
185222.0	0.0
47365.0	26.0
denovo1739.0	0.0
denovo11206.0	8.0
295590.0	0.0
denovo8798.0	0.0
denovo11903.0	0.0
denovo11903.1	0.0
269378.0	0.0
denovo11716.0	0.0
188610.0	0.0
denovo1773.0	0.0
denovo8413.0	0.0
392918.0	0.0
190114.0	0.0
denovo3630.0	0.0
denovo9521.0	0.0
260456.0	0.0
381666.0	37.0
denovo663.1	0.0
denovo663.0	0.0
228140.0	0.0
denovo10305.0	4.0
4339832.1	0.0
denovo9575.0	0.0
denovo6356.0	7.0
denovo4689.0	0.0
denovo10769.0	0.0
182061.0	0.0
denovo4967.0	0.0
denovo7933.1	0.672008857709
denovo7933.0	3.32799114229
denovo7302.0	4.0
170926.0	0.0
135956.0	124.0
259846.0	0.0
188299.0	0.0
262642.0	0.0
denovo4276.0	2.0
162576.0	2.0
denovo12645.0	0.0
315496.1	0.0
319219.0	0.0
denovo273.0	1.0
191251.0	0.0
denovo2795.0	0.0
denovo717.1	0.0
denovo8298.0	0.0
denovo8298.1	0.0
denovo3118.0	0.0
denovo9942.1	0.0
denovo9942.0	0.0
1678333.0	0.0
1678333.1	0.0
324985.0	0.0
184966.0	21.0
denovo9305.0	1.0
268084.1	0.0
180869.0	0.0
310407.0	0.0
denovo8441.0	0.0
262634.0	0.0
177917.0	0.0
609589.0	0.0
192316.0	10.4399135281
192316.1	3.56008647189
354971.0	6.0
264155.1	0.0541990364349
264155.0	7.94580096357
355440.0	0.0
167420.0	0.0
1756274.0	0.0
163997.0	0.0
denovo7590.0	0.0
4378081.1	0.0
denovo4995.1	0.015640472474
denovo10808.0	24.0
denovo8808.1	0.0
denovo8808.0	0.0
3957916.0	10.0
3486634.0	8.0
denovo9337.0	1.0
831301.0	0.0
577294.0	6.0
179464.1	2.94726380117
179464.0	0.0527361988256
denovo10319.0	0.0
229459.0	0.0
denovo7014.0	0.0
4379247.0	0.0
denovo11146.0	3.0
denovo4456.0	0.0187779501437
denovo4456.1	18.9812220499
denovo5795.0	0.0
348376.1	0.0
3377773.0	1.0
190673.0	33.0
denovo1211.0	1.0
175613.0	9.0
354913.0	1.0
denovo2417.0	0.0
312322.0	19.0
1109178.1	0.0
265912.0	0.0
336277.0	2.0
denovo4266.0	4.0
839200.0	0.0
259511.0	0.0
denovo3289.1	0.0
denovo1959.0	0.0
4390319.1	0.0
176853.0	1.0
denovo6472.0	2.0
299171.1	0.0
299171.0	0.0
271602.0	0.0
259087.0	0.0
denovo2313.0	11.0
4256470.0	0.0
178546.0	16.0
229455.1	0.179824540127
229455.0	2.82017545987
171232.0	73.0
178274.0	1.0
2645488.0	0.0
187223.0	0.0
276484.0	0.0
denovo4860.0	0.0
174805.0	15.0
denovo7720.0	1.0
denovo4995.0	0.984359527526
308734.0	0.0
233991.1	0.0
233991.0	0.0
denovo3535.0	0.0
228785.0	0.0
173916.0	0.0
denovo532.0	2.0
129394.0	1.0
denovo3289.0	0.0
190547.0	0.0
230268.0	1.0
375106.0	9.0
837859.0	0.478204533025
837859.1	0.521795466975
187028.0	69.0
4447072.0	0.0
196664.1	0.0
4413214.0	0.0
851733.0	253.0
263834.0	0.0
263834.1	0.0
1889556.0	17.0
262326.0	0.0
denovo2465.0	0.0
denovo12065.1	0.0
4455308.0	0.0
denovo159.0	0.0
denovo5985.0	0.0
denovo8158.0	0.0
denovo6995.0	0.0
denovo6995.1	0.0
260756.0	0.0
191948.0	0.99123565521
306306.0	3.0
denovo3878.0	0.0
342685.0	7.0
denovo4118.1	0.0
denovo4118.0	0.0
4312974.0	0.0
270448.1	0.0
270448.0	0.0
4397402.0	9.0
denovo1685.1	3.62834143446
denovo1685.0	1.37165856554
319134.0	0.0
4327881.0	0.0
denovo389.0	0.0
835900.0	33.0
270984.0	1.0
denovo12532.0	0.0
denovo9105.0	0.0
denovo8150.0	1.0
denovo11993.0	33.0
denovo4458.0	0.0
denovo8255.1	0.0
denovo4382.0	0.0
4339832.0	0.0
denovo8255.0	0.0
174358.0	0.0
denovo1832.0	0.0
4439360.0	0.0
321902.0	0.0
4340358.0	5.0
denovo4507.0	0.0
180362.0	0.0
189840.0	17.0
denovo5877.0	0.0
267536.0	0.0
455671.0	0.0
182712.1	0.520074728766
182712.0	0.479925271234
3919797.0	22.0
168517.0	0.0
denovo2956.0	2.0
179616.0	75.0
26608.0	5.0
278098.0	0.0
4471135.0	0.0
denovo7143.0	3.0
189789.0	0.0
denovo11386.0	0.0
187400.0	0.0
187400.1	0.0
182764.0	4.0
denovo9644.0	1.0
denovo5363.0	0.812919089076
denovo5363.1	0.187080910924
999989.0	1.0
318503.0	0.0
318503.1	0.0
332732.0	0.212310046894
332732.1	2.78768995311
675509.0	0.0
denovo5086.0	0.0
denovo9564.0	3.0
denovo3138.0	0.0
1513771.0	0.0
denovo12129.0	0.0
denovo9794.0	0.0
1135084.0	2.48755424918
denovo1842.0	0.0
325850.1	0.0
325850.0	0.0
denovo4408.0	2.0
373939.0	0.0
4304475.0	0.0
180535.0	2.0
522433.0	0.0
denovo8186.0	8.0
164237.0	0.0
4394913.0	0.0
782953.0	0.0
132929.0	0.0
167509.0	0.0
167509.1	0.0
263518.0	0.0
denovo3630.1	0.0
4401580.0	1.0
denovo5222.0	0.0
denovo5222.1	0.0
548775.0	1.0
denovo8847.0	0.0
833816.0	0.0
denovo420.0	10.0
denovo717.0	0.0
175529.1	0.719326047737
175529.0	1.28067395226
denovo10679.0	0.0
181717.0	1.0
137043.0	1.0
665703.0	17.0
324894.1	0.0
denovo4069.0	0.0
264225.1	0.0
264225.0	0.0
1871227.0	0.0
denovo7794.0	0.0
denovo7794.1	0.0
denovo5088.0	1.0
denovo3050.0	0.0
1105328.0	0.0
denovo8025.0	0.0
denovo404.0	0.0
272949.1	0.0
272949.0	0.0
259993.0	0.0
denovo2227.0	18.8736823173
denovo2227.1	0.126317682667
188548.0	0.0
denovo13136.0	1.0
4443094.1	0.0627641860486
4417539.0	0.0
denovo10393.1	1.65061021825
4405128.0	37.0
822112.0	0.0
193680.1	0.0
192222.0	1003.0
174824.0	0.0
315496.0	0.0
181719.1	12.5416294778
181719.0	43.4583705222
262917.0	0.0
180944.0	1.0
322900.0	0.625822243812
322900.1	2.37417775619
denovo10471.1	0.0
denovo10471.0	0.0
denovo7784.0	0.47396970999
denovo1064.0	0.0
180879.0	1.0
180731.0	5.0
326662.0	2.0
262633.0	0.0
134065.1	1.34938237897
183606.0	0.0
denovo2511.0	1.0
318732.0	0.964035928298
134065.0	2.65061762103
denovo5579.0	8.0
denovo13345.0	0.0
denovo3777.0	0.0
denovo10697.1	1.36796150349
191325.0	2.0
181344.0	0.0
334395.0	0.0
262326.1	0.0
267123.0	0.0
187233.0	11.0
4351214.0	0.0
denovo10393.0	1.34938978175
330296.0	2.0
denovo12924.0	0.0
180972.0	1.0
1107652.0	1.0
730939.1	1.37327709987
730939.0	0.626722900133
4387250.0	1.0
463794.1	46.5713239201
463794.0	2.42867607992
245324.1	10.9557039275
denovo4594.1	0.0
denovo4594.0	0.0
denovo10718.0	3.0
168984.0	0.0
318764.0	15.0
270730.0	0.0
649107.1	0.0
649107.0	0.0
831178.0	1.0
261114.0	0.0
263828.1	0.0
263828.0	0.0
3029968.0	0.0
denovo13303.0	1.0
344525.0	85.0
denovo8803.0	0.0
262104.0	0.0
358007.1	0.0
358007.0	0.0
1107303.0	1.0
4306262.0	3.0
262102.0	0.0
133892.0	4.0
denovo4013.0	0.0
259983.0	0.0
166664.0	0.0
1111328.0	0.0
denovo852.0	0.0
10512.0	0.0
267042.0	0.0
267406.1	0.0
267406.0	0.0
denovo4306.0	0.0
denovo1369.0	1.0
189585.0	0.0
denovo6433.0	0.0
293580.0	0.0
261277.0	0.0
10518.0	0.0
191318.0	2.0
262258.1	0.0
262258.0	0.0
1684221.0	48.0
195123.0	0.0325884385629
136633.0	18.0
2897325.0	13.0
320224.0	0.0
179343.0	1.0
denovo1324.0	1.0
210073.0	0.0
164664.0	0.0
denovo5303.0	0.0
4315396.0	0.0
denovo7309.0	0.0
denovo9767.0	0.0
denovo5418.0	0.0
denovo12438.0	0.0
denovo274.0	1.0
denovo1719.0	0.0
denovo8733.0	0.0
2883968.1	3.99123833561
2883968.0	4.00876166439
denovo7482.0	0.0
denovo8991.0	0.0
184451.0	0.0
4365109.0	0.0
